tag,word
0,ושארו
2,ידע
0,מאי
1,דוחות
0,דאמרת
1,חזר
1,וראשית
2,אלא
1,רוב
1,יוצא
0,מלתא
1,אומרים
0,בתרי
2,הוא
1,התמימים
1,מקצת
1,מושכין
0,קא
1,סוסים
0,לירקונא
0,בעית
2,לה
0,והא
1,אליהן
0,קא
1,ואת
2,ולא
0,מיבעיא
0,ביה
1,היתה
1,פי
1,אשיג
1,הדם
1,ישלם
1,"עכו""ם"
0,בר
1,אשר
2,על
1,אומרים
0,איבעי
1,לצבא
1,אחד
1,לוגין
0,אמרה
0,נמי
2,סתם
0,אמרן
1,מחוללת
0,סבר
1,כדי
0,קא
0,גיזואתא
0,מיא
1,שאין
0,אשתיק
1,כמוהו
1,שבינה
1,העם
1,שאכלו
2,ודאי
1,מים
1,הקדרה
1,פותח
0,נזקא
1,תרבה
0,ולית
0,ליה
1,מעשר
1,ביד
1,אלי
0,ליה
2,לא
0,ושקיל
2,וכן
0,קא
1,של
0,יהבה
0,ביה
2,לה
1,למינהו
1,בגדים
0,ליה
2,על
0,דאיכא
2,משלים
0,מינאי
0,הכא
0,דההוא
1,חייב
0,דהוה
1,שלשה
0,כי האי גונא
0,ליה
0,רב
1,המנורה
1,מבקעת
0,מקנחיתו
2,רבי
0,ליה
0,מסופא
1,ויש
1,נותן
1,כשאלקוט
1,השריפה
0,ולאו
2,וכן
0,איקלע
1,אפים
1,קורה
0,אסיר
1,אל
2,לי
2,לי
0,דאזלא
2,בידך
2,לך
1,נתכוין
1,כעסו
0,כוותיה
0,למימר
1,את
0,דאמר
0,תיעגן
0,לאיתויי
1,עליו
1,לברית
0,ובקביעתא
1,אני
2,כי
2,משום
2,מיכן
0,דקנסוה
0,מתקיף
2,ואחי
1,ארץ
2,שרי
2,לא
0,מיחייב
0,ורמי
1,בהאריך
1,והובירה
1,אלהיך
1,את
0,דמסלקי
1,לצפון
2,משום
0,רבנן
1,ובלעם
1,שבועה
2,לא
1,ופוסק
1,רכב
1,עצך
2,ארבע
1,פטור
2,או
0,ליה
2,שאני
1,דינר
0,קא
1,תקעו
1,בטמאת
1,את
0,פירי
0,שנא
1,בנים
0,מאתן
2,כי
2,אין
0,איערומי
0,דאישתי
0,מתרצתא
1,יש
0,דמי
0,ותו
1,ויגד
2,חמש
1,קדשים
0,האי
1,והצב
2,הוא
1,באיבה
0,קמשמע
2,ומחית
2,דק
1,אלהיכם
1,ונכרתה
0,ורב
1,ואתה
0,ואילא
1,ארץ
2,מאה
1,לפני
2,ארבעה
0,מאי
1,יהודה
1,ונתיבמה
0,ליה
1,וחכמים
2,לאו
1,חנם
2,לא
0,דידיה
0,מאיתמל
1,ומכר
1,ובריעה
2,בלא
2,לא
0,מגמר
2,מי
0,יומא
0,לדידי
2,על
1,אחד
1,הלוקח
1,וחייבת
1,יעקב
0,ליה
1,אומר
1,הבור
1,בכור
0,אימתי
1,לבית
1,ודברים
0,הני
0,נמי
0,נמי
0,תימא
0,סגיא
0,עילויה
1,ואומרים
2,אמצא
1,ממעשר
1,אל
1,יתרום
1,את
0,אדרכתא
1,אינו
0,קא
0,בעי
0,נמי
1,היית
1,שהיו
0,מהו
0,דנקיט
2,שום
0,אי
0,איפשר
1,וככר
0,באיסורא
1,ומנכסים
2,עליה
0,דקא
2,שני
1,אבתי
1,ויפגעו
0,דפום בדיתא
2,מיהודה
0,ניחא
0,ניתי
0,וחד
2,מי
1,שהמדינה
0,לימא
0,כו
1,ושאינו
1,הכית
0,דלא
2,מטיט
1,ויקח
2,לאו
2,מן
1,את
0,ליה
2,משום
0,דכי
0,לית
1,תאכלו
0,לאריסיה
1,את
0,ביה
1,אחד
0,בהדך
0,התם
1,ומפץ
2,לא
2,כל
0,בתיבנא
1,ושלשלת
0,דבי
1,גב
0,כמאן
1,החברת
0,וכל היכא
1,ואזבח
0,ליה
1,בעד
2,שמע
1,עשה
1,ובטהור
2,לא
0,קארי
0,עניא
1,את
0,ושהאי
0,והוה
2,ידע
0,ליה
2,לי
1,יהוה
0,דלא
1,האלה
1,בן
1,משיאין
0,מידי
1,אומר
1,הקדוש
1,דרך
1,יהודה
2,רבי
1,אליצור
0,חמרא
0,אינהו
2,בה
1,קרחת
0,בתר
0,קרא
1,רומי
0,ביה
0,חזית
1,שיהא
0,וממאי
2,ושכח
0,הא
0,בתר
2,מקבל
1,אומרים
1,שחלקו
0,תיקו
1,והקמת
1,ותאמר
0,הכי
1,שאין
0,דאמור
0,דמתא מחסיא
1,מתקיע
0,מהאי
1,לוהיה
1,אומרו
0,אנא
0,ופלגא
1,תצא
0,ידענא
1,לאל
1,שלמטה
2,לא
1,פי
0,שטרא
1,הקריבו
2,כי
1,יאכל
2,לא
2,עליה
1,ולצורי
1,ויהי
0,אימא
1,מת
0,הכא
0,ליה
2,כי
0,קמיה
1,שכורה
1,ורבי
0,גברא
1,ותקצר
2,דבת
2,הוא
2,הוא
0,דדשא
2,הוא
0,מהימן
1,כפול
1,טוב
0,להא
0,אגרדא
0,גברי
2,משום
1,ויציאו
0,כרכשתא
2,לימות
2,לא
0,דפסקיה
1,מטמאין
0,רב
2,הוא
1,לן
1,מאהל
0,הילכך
1,במעטן
0,משגח
1,מועלין
0,ולית
1,האשם
2,לא
1,בקללות
0,ממאי
1,עכרן
0,הניחא
1,גרושה
0,לכלבא
1,בית
1,בבתוליה
1,הגיע
1,לשרפה
1,הנבלה
1,ויחי
1,קרב
1,ואחד
1,את
1,אביהוא
0,דאמרי
0,למאי
0,הוה
0,אמרי
0,ליה
1,חלות
0,חדא
1,את
0,איבעי
2,גבאי
0,ואתו
0,מוקים
2,היא
1,אומר
0,אמרי
0,למיקרי
2,על
1,רצה
1,טפחים
0,בר מן
1,הנוגע
1,להיות
1,מחצלת
1,ארבעים
1,ואברים
2,לא
1,ותולה
0,וזרקינן
0,דהאי
1,בגבולה
1,כהן
1,ממנו
0,ליה
1,שאינו
1,עבת
0,גזירתא
1,תסחרו
0,דלא
0,רב
2,אלא
0,כלילא
0,פרעי
0,סבר
1,בשלשה
0,מעילאי
1,רחוק
1,לפני
0,נמי
2,לא
1,והמשפטים
0,ויתבי
0,פתיא
1,זר
1,שנקמצה
2,ולא
0,ליה
1,חמשים
0,בקרניה
0,ואי
1,ובמקדש
1,לעלות
0,דלא
0,סבירא
1,עשויין
1,הכסלים
0,מספיקיה
2,רבי
1,בן
0,משכחת
1,חטאת
1,בן
1,חייב
1,בקר
1,ר'
1,לאברם
1,טובים
2,מה
0,מיניה
0,אחיל
0,והוינן
1,היו
1,התנופה
0,לשמואל
1,נא
0,דאשתכח
1,שלישית
0,יומא
0,הכי
1,אחד
0,ומר
1,מארבעה
1,גולמי
2,קורא
1,בפני
2,איני
0,אמאי
1,שבלשכת
1,מוספין
0,נפקו
0,קימא
2,לא
0,קני
1,ושברתן
2,על
2,לא
0,אמרי
0,וליתיה
0,הכא
1,אל
1,שקשריו
0,רב
0,והא
0,נמי
2,מספק
2,חס
1,נחלה
0,אתא
2,בה
0,דרבה
0,הוו
0,למימר
0,דלא
1,ארץ
0,אנא
2,על
1,תעשה
1,וכמזון
0,בעינא
1,יחליקו
0,מכדי
1,תרמש
0,ריש
1,והגזריות
1,ושדה
0,האי
2,ידע
0,בעית
1,ויאכל
0,אבוה
1,חוב
1,ומשמש
0,דאביי
0,סיועי
0,מאי
1,יהודה
1,נא
0,בי עשרא
0,שליחא
0,בעינה
1,ויחפרו
2,תקרב
0,היכי
2,לא
2,דמו
0,ליה
1,מצא
1,לצחק
1,לשלשים
0,דאסקיה
1,ובית
1,ושוב
1,ללמד
0,נימא
0,לית
2,אמר
1,העליונות
2,שייר
2,אלא
1,ושלא
1,וגדול
2,הוא
0,אי
1,מתנה
2,אף
2,אמר
1,ואומר
1,הראשון
1,ונתגלגל
0,רב
1,אחד
0,דחד
1,החבית
1,השדה
0,פלוגתא
1,הטל
1,למקומו
1,שמת
1,ובנימן
1,הארץ
2,פתח
1,כדי
2,משום
1,ושברתם
1,ומפסיד
0,אי
0,וקתני
1,ובאדמדם
1,בגל
1,הלל
1,אלהיך
2,רבי
0,הדרו
0,אחולי
0,אייתי
0,שאדו
0,חיויא
0,איתעקר
0,מעיקרא
2,ומי
1,בהרת
1,קונם
1,מעשר
1,אבל
1,המרובה
1,מתמצה
0,וקא
0,לן
2,עד
0,דמדאסהידו
0,טעי
0,דאית
0,מעייל
0,דלא
0,להכי
1,רביעית
0,בהדי הדדי
1,בנימן
0,יתיב
2,לא
1,בהמה
2,בני
1,יעזר
0,קשיא
1,ולפיד
1,ונחשת
0,אי
0,מנא
1,פדאתה
2,לי
1,ממרח
1,בלילה
1,תברכני
0,תנא
1,בקדש
1,חייבים
2,הוא
1,תשחט
0,אמרה
1,דמים
0,קא
1,בירושלם
0,השתא
2,לו
0,אוקמיה
0,איתה
0,לאו כל כמינך
1,את
1,מלך
1,ראוי
0,דלית
1,אינו
1,קדרותיו
2,אלא
1,בחוץ
0,מרבעא
1,ומכות
0,דמיכסינן
1,תרומה
1,מגלח
1,הארץ
2,לו
0,סלקא
0,מאי
2,ומי
2,עבדי
1,בית
0,מחתא
0,כוותיך
0,דקטל
0,ליה
0,אמרי
0,וחזיתיה
0,דאי
1,הכיור
2,על
2,בה
1,של
0,תימא
1,ולהזייה
1,ואת
0,זוזי
2,לא
0,מעיקרא
1,יחללו
2,לא
1,חוץ
1,כוכבים
1,אומר
2,על
1,הביברין
0,אהדרתיה
1,גמליאל
1,אהב
0,והדר
1,עליכם
1,היודע
1,אחת
1,וחמץ
0,הא
2,או
1,בנידר
0,בידיה
0,דשוקא
2,לא
1,ופסילי
2,דרש
2,היא
1,אומרת
1,אומר
1,בקרבן
1,בהרת
2,תשע
1,אומר
1,ירבעם
0,ודרש
0,דהואי
2,ומי
1,בידו
0,אי
0,ולרבא
1,ושבם
1,והמרחץ
1,תשיג
1,לכהנים
0,ברב
1,צוער
1,חטאת
0,דמילתא
0,איניש
0,דיהיב
0,אינשי
1,לבן
2,כוי
0,וקמחא
1,קוסים
1,להביא
0,דמהני
2,עד
0,מסתברא
0,ערבא
1,כספים
1,כורתין
0,קאמינא
1,הלל
1,הכותל
0,טרפא
1,מכמס
2,לי
0,נמי
0,לשדורי
1,לשנים
1,הודיען
2,וכן
1,להבדיל
0,קציה
0,אלמא
1,את
2,אתו
0,רכבא
0,איכא
0,אשוכרא
2,שמה
0,דאיכא
0,אי
1,שהוא
0,מדכר
0,דנפול
1,שנה
1,ויתעצבו
1,אתה
0,לדידיה
1,שהיה
1,אחד
0,שביק
2,על
1,היין
1,יזנק
0,לן
1,אותך
1,חלל
0,למיכל
1,בכלי
0,דסלקא
1,וחשבי
1,להם
0,אתמחי
0,זיל
0,מבעיא
1,השלמים
1,חייב
0,מזליה
1,בשדה
0,מבקינן
0,מתני
1,אהל
0,והדר
1,בכלי
0,תימא
0,ביתא
0,שמיה
2,לי
1,לקראתי
0,מיניה
1,מגפה
2,וכל
0,במיפך
2,בין
1,אומר
1,בצק
2,או
0,דמי
2,הוא
1,לאחר
0,מתקנא
1,לנערה
2,גזול
1,הידים
0,קמא
0,ודרש
0,אמרת
2,ולא
0,דמדמחליף
2,הוא
1,וכותבת
1,האשה
2,כי
2,עבדי
1,אם
1,שלא
0,עינא
0,למאי
2,סופה
0,קאיי
2,לא
0,האי
1,האש
2,ולא
2,על
0,דזבין
2,לא
0,בהא
2,כמה
1,מרצה
2,בהנאה
1,נשבעים
0,למימר
0,חזייה
0,תיקו
1,ליהוה
1,הלילה
1,ידלק
1,כתועפת
1,ברחוק
0,גרמא
1,שמעו
2,ולא
0,דמר
0,דחד
0,ניזיל
2,לה
0,ורמינהי
0,דמחשכן
0,ליה
1,הזאת
0,גיסא
0,ליה
1,עם
1,שיש
0,יתבי
0,דהוה
0,מקביל
2,מכבש
1,שבר
2,אף
0,ודא
2,אף
2,לא
1,יהודה
0,דכולהו
2,אלא
1,שהילך
1,ואת
1,מפזר
0,עביד
0,רבנן
1,טוב
0,חדא
1,מת
1,בו
0,דחזיא
1,במגע
1,ובגבחת
0,דלא
0,ברסתקי
0,מיגו
0,דרווח
1,המדינה
1,חמשים
2,או
1,כתיבתו
1,שמות
0,דקניס
1,יום
0,דקא
0,רבנן
1,חל
1,קונם
1,יזרענה
0,תא
1,וידבר
1,בעל
1,חריות
0,לישני
0,דאתו
2,גמלא
2,ולא
0,אמרינן
1,עלתם
0,ולית
0,דאמר
1,שמעון
0,מאי
2,שני
1,ויפן
1,אם
0,דאיטמאי
2,מי
1,נולדה
1,תקלל
0,ואיהו
0,כהדדי
2,אתו
2,הוא
0,למיכל
0,נהמא
0,נמי
2,דמה
0,ורב
1,אבל
1,איש
0,ליה
2,בני
1,שדפון
0,פלוג
2,ידע
2,זכו
0,דלית
0,לרבא
2,לאו
1,מסלתה
2,לא
1,חייבות
0,דרביתא
2,מן
2,כי
1,ביום
2,הוא
0,לאיניש
1,מטמא
0,דקאשריף
2,לה
1,בשנים
1,עבירה
2,לא
0,האי
1,שיאותו
2,סמך
1,ושתויי
1,וירעה
1,הארץ
2,ולא
0,לן
1,ארש
1,אחד
1,קבול
0,דחסריה
1,מלאכול
1,שהוא
0,אסיר
2,מארבע
0,בהו
1,בלק
0,מכריז
0,תנא
1,לדם
0,אתא
0,ביה
1,קבר
1,מדיבן
1,הנתנין
1,משיריה
1,ועל
0,דכולה
1,יתנה
1,לחזור
1,יהודה
1,היום
1,גבוהין
2,שני
0,היכא
0,למריה
2,לי
0,עינא
1,יצאים
0,ולצלוליבא
1,אומר
2,לו
1,והעץ
1,שנפסלו
2,ושניה
1,שלא
1,ידעי
1,אומר
2,לך
2,לי
1,דם
0,רב
1,הפכתו
0,דתניא
1,יהוה
0,בחד
1,ועכשיו
2,רגיל
1,מהם
1,וכוסות
1,ממנה
1,שנה
1,ביבם
0,נמי
0,אוזפיה
0,ליה
2,לו
0,הוה
1,ואם
0,בהא
1,אלפים
1,אלי
0,בעלמא
2,לא
2,אלא
0,דאוריתא
1,מלבד
0,שנא
1,ותוקע
0,היכי
0,ורבנן
0,אפלו
1,שבויה
0,תיובאתא
1,יהושע
2,מי
1,ששחטו
1,טומאת
2,וכל
0,ליה
1,במערבו
2,גבי
1,ואעשך
0,בר
1,והיה
2,לא
1,לה'
0,אזילנא
0,אריא
1,בטבעת
2,הוא
1,מביאין
1,צוה
1,ועלייה
0,דהדר
1,סוכת
2,הוא
2,לך
0,דהוה
1,מטל
1,שהן
2,משכן
0,דזקפי
2,פארי
1,מפני
1,ראובן
1,מטרית
0,כוליה
0,סמכינן
0,ליה
0,תילתא
2,אפילו
1,ואם
0,יומי
1,שמקומן
2,בי
1,מזבחי
2,בני
0,למימר
0,כיון
0,סומקתא
0,קא
1,הדרכים
1,שמות
1,לרשת
1,מהללאל
1,עמו
1,שער
0,למיצר
2,לא
1,מפני
1,אני
0,קימחא
1,חליצתה
2,ההוא
0,ואיתימא
1,והביא
1,אלהי
0,אמרי
0,מבי
0,מקני
1,בשעת
0,ותרי
1,והמקלל
0,אמאי
0,דאזיל
2,וכן
1,אדמתך
0,דמי
0,דלא
1,אלמתי
0,חופיא
1,פיך
1,בלבי
1,שמות
2,לכל
1,משזר
0,אנא
0,רב
0,עסיקינן
2,ובני
2,נח
1,כברור
1,מצרימה
0,הוה
0,ואמרי
1,והבצלים
0,ליה
0,איתמר
1,שפט
0,באוירא
1,הזכות
0,שדרתיך
0,בשופטאני
2,כל
2,בטלה
1,בעיר
2,לא
1,את
0,חזא
1,המולק
2,לו
1,הפודה
2,שתי
1,שהוא
0,דליקני
0,והוה
1,בו
1,ופרועי
1,דברי
0,דעתיהו
0,ליה
0,ואלא
1,לחולין
1,קח
2,דמן
0,דפום בדיתא
2,הוא
0,נהרדעי
0,כוליה
1,משה
1,טהורה
1,לאיש
0,ברישא
1,שלחני
1,והכה
2,וחייב
1,הבית
2,כי
0,הכי
0,אכתי
0,שנא
0,דחזיא
2,עבד
2,אף
1,מותרת
1,בדמיו
1,נדה
0,קרא
2,רבי
0,הוה
1,קטן
0,שכיחי
1,ליהוה
2,גבר
1,ור'
1,אופין
0,פרסומי
1,בגד
1,וכשני
1,יום
1,מופרין
2,עלי
1,ויאמר
1,ולמעלה
0,הא
1,האחת
0,כיון
2,אף
1,ראש
0,ודידך
1,ובלבד
1,הכהן
0,מהדר
1,ראשון
0,בניפלי
0,בר
0,מטריד
2,או
0,ומאי
2,לא
1,חן
0,מרא
1,מטמא
2,לא
0,אפסדוה
1,אשר
0,הוו
2,שבעה
1,כולם
2,לא
0,אמרה
0,דלא
1,תעשה
2,עד
0,אתא
0,בהדי הדדי
1,שור
0,קא
0,התם
1,בכל
1,לכותל
1,כולן
0,ליה
1,לוגמיו
1,יוסי
0,ליה
0,קני
1,שהסיקו
2,למה
0,אנן
1,צפונית
0,קמן
2,אלא
0,ליה
2,ומחית
0,לאהדורי
0,כרב
1,תאכלו
0,דמוכח
2,על
0,הא
1,למנחה
1,ההלכת
2,ההוא
0,מיהא
1,עון
1,מתרחק
0,דאמר
0,וזבנה
1,בטומאה
1,מטמא
1,הבן
1,וכפרו
0,תרתי
1,ורגמו
1,בתלמודו
0,להאי
1,עליו
1,מנשה
2,בורא
1,ברדפם
0,קשיא
1,וילונו
1,אומר
0,יומא
1,לסאה
1,קרבן
1,שמאי
2,לא
0,סופא
1,השם
0,קרינא
1,חייב
0,חדא
0,בריה
1,שאם
1,אומרים
0,לטעמיה
0,ליה
0,הא
1,ומסבבין
2,שמע
1,שהוא
2,בסוף
0,ואשכחוה
2,חמש
0,ביה
0,קני
1,כך
0,דקא
0,אניסא
0,ליחדי
2,על
1,דברים
0,דקלא
0,ריקנא
1,יקשור
2,לא
0,ראמי
0,מתריץ
0,ארחי
0,סברת
2,משלם
0,איהו
0,נמי
0,דטביחה
0,הוה
0,אתיא
2,שני
1,עלתה
0,דתיזדבל
0,דזביניה
2,לה
1,משה
1,ונחיה
0,אי
0,לבנייניה
1,ואחר
1,אבן
0,לקמיה
0,אמרינן
1,יהוה
0,ונהדר
0,מיחייב
1,ובו
1,וזומא
2,קשה
1,הערב
1,ויתנו
0,במאי
0,הוה
0,אזלינן
0,ליה
1,שלשה
0,דאתיאן
1,המושיט
0,היכא
1,יחדו
1,לרע
0,אחריתי
1,אינן
1,מקרבו
0,אהא
0,משמע
1,בתו
1,בשמן
1,לאוכלין
1,המשכן
1,החשן
0,רישיה
0,ולטעמיך
1,יותן
1,לכסת
1,עתידה
0,אכלי
1,שומעת
0,שמעתתא
1,כהנים
0,דלא
0,נקיט
0,מיתחזי
1,כשם
0,דחשיב
0,אתאי
2,עד
0,דכיר
2,אלא
1,המזבח
2,רבי
1,אשיבנה
1,הקציר
0,בשילו
1,אפלו
0,אתיא
0,דמיא
1,בצד
1,חלוצתו
1,שאחזו
2,לך
1,קשתו
1,האבטחים
0,כמאן
0,אפסיד
0,ליה
0,אגמלא
0,הוה
0,משתכח
2,לא
0,כתיבי
1,ומזיד
1,יהיה
1,טומאת
0,ליה
0,מינה
1,אינו
1,ברתותא
1,את
0,ליה
1,והיא
2,על
1,ומשיקו
1,מזבח
0,דלא
1,אומרים
1,ארץ
1,יש
1,לגרש
1,אשר
2,כי
2,עד
1,הדלק
0,אסיתא
1,במשפט
1,מזה
2,נכסי
0,דנטלי
2,הוא
0,מתרץ
0,טריק
0,והוו
0,רחמנא
0,הכא
1,ואם
1,יפרדו
0,ליה
0,אחרינא
2,עבדי
1,יודע
1,האיל
1,אברהם
0,סמיך
2,רבי
1,ומארבע
2,לא
0,ושרו
0,איתמר
0,מתניתין
1,הקצות
2,לא
1,בידם
2,לו
1,לבטל
1,תדבקני
0,בדרגא
1,וחזר
0,דשישא
0,לגמרי
0,עביד
0,בריה
0,מיניה
1,עובר
1,יצחק
1,נותנין
0,רב
1,חבירו
1,שמעים
1,האבנים
1,וחכמים
0,בדוכתיה
2,לו
0,אחרינא
0,ברשותיה
2,מאה
0,האי
2,ושתי
2,רבי
1,קטנה
2,מחייב
0,רקתא
0,איכא
2,בשאר
1,והאהיל
1,עמונים
0,זיל
0,משמיה
2,הוא
2,אלא
0,בקרניה
0,הכי
0,דלא
1,להקל
1,לכהן
1,לפרש
1,אומר
1,נשוי
1,בטמאתם
1,הערך
2,משום
0,אמרה
0,קשישי
2,לא
0,נמי
1,את
1,קדושת
2,מערב
0,מלקטינן
1,שוחטים
0,כיון
1,אלו
1,דוסא
1,ויהי
0,תלת
2,אמר
1,שידה
1,איביך
1,בכלי
0,קמא
1,הגג
2,מי
0,ותיפוק
1,והשחירו
1,ויתגל
1,ושלשים
1,זרועיה
0,להו
0,מעלי
2,ולא
1,אמה
0,ממאי
0,למימר
0,לבר
1,ממלאין
1,את
0,כדמעיקרא
0,וליתו
1,כמעשה
0,קשיא
1,שבייש
1,להן
1,וצרה
0,ורבא
1,ויקח
0,נמי
0,סתמא
1,ופקדת
1,שהוא
2,עלי
1,והמכוה
1,ההלכה
0,קלניתא
1,יוסי
1,בית
1,בשנים
1,רכים
1,פרעה
0,דשלמא
1,שהוא
1,תביאו
0,סבר
1,מאות
1,החיה
1,הצבאת
1,מעשה
1,יהוה
1,גם
0,מרב
1,עץ
0,סימנא
2,משום
0,לבי מדרשא
1,בדבר
0,דחשיד
1,אפיפירות
1,מערימים
1,בבשרו
1,ולעבדו
1,ירושלם
0,אמרן
1,להיות
0,קמא
1,בתחלה
2,רבי
0,יתמי
1,אבל
1,משקלה
0,למשמע
0,ומפיק
0,לרב
2,לא
0,מהאי
1,אעבר
2,מי
1,טבעת
1,הגלעד
0,גב
0,תני
0,מכללא
1,במזרח
1,ויקחו
0,כלילא
0,דרבא
1,ונגד
2,לנהרדעא
1,שהן
0,ואלא
2,לקרא
0,זיקפא
1,נגמרה
0,להו
1,יהוה
1,ממנו
0,שקלת
2,כל
0,ליה
0,מאי
0,לקמיהו
0,תרגימו
0,איתער
0,ולמאי
2,לא
1,ירקות
0,איכא
0,ארעא
0,ואי
0,דמלכותא
0,האידנא
2,לא
1,אבל
2,או
0,ואכיל
1,ספק
1,עליו
0,ואאשקלתא
1,את
1,להמית
1,יהוה
2,גבר
1,שמראיו
0,וכל מידי
2,אמרו
1,בית
1,מעות
2,לא
0,ביה
1,באחיו
0,ובטשה
2,הוא
1,שנאמר
1,ומבמות
0,קמא
1,כבחמורה
0,בר
0,דאיענש
1,פי
0,הא
0,הני
2,והוי
0,הוה
0,פירי
0,דנטרוה
1,דברי
1,פטור'
2,משום
1,תירשך
1,וחפרתה
0,איתרע
2,או
0,דרי
1,שלא
0,לזבוני
0,איכא
1,נטל
2,לא
1,צפונית
1,ויבא
0,דאיסתנא
0,לן
1,הביאו
1,ויבם
2,לא
0,מיבזר
1,ובעורון
2,לה
1,שלפני
2,לו
2,אלא
1,קונם
2,ארבעה
1,לעשות
1,אדמה
0,דההוא
2,הוא
0,ביה
0,חצבא
0,בריך
1,שהוא
0,ליה
0,שנא
1,אני
1,עמה
2,או
1,אחת
0,מהכא
2,אלא
1,השדרה
0,דאמר
0,לבתר
1,לאדם
1,במליקה
2,היא
2,רבי
1,לשנים
1,יהוה
2,לא
1,למטה
0,אצטריך
0,דארדיכלי
0,איתקן
1,מיתון
0,ליה
0,דצריך
2,בדמי
2,שקרא
2,כי
0,מילי
0,ליה
0,רב
1,קרשיו
2,מפנה
1,מקום
1,ביום
1,ויום
1,יקריבנו
1,אינו
1,טוב
0,יומין
1,ואת
0,דחד
2,ואף
0,ממערבא
1,קדשים
1,ובשטר
1,שתהא
0,רב
0,ושרגא
0,דעתיה
1,בשוק
0,ליה
2,שייר
0,נמי
1,מצות
1,יבמי
0,וסופיה
2,ארבע
0,ליה
0,גודנא
1,ותורמין
0,דאשתכח
0,ליה
0,מאי
2,דרכה
1,מררי
0,אמילתא
2,עד
1,והנותן
0,בעלמא
2,עלייה
0,פליגי
1,את
0,גב
2,פרטא
2,אלא
1,אבת
2,עליה
0,אהדורי
0,קא
2,כעין
2,אלא
1,ששת
0,ואמרי
2,על
0,ואמרי
0,ליה
2,ועד
1,ודברת
1,נדרי
0,לירתיה
1,משל
2,אמר
2,בכי
0,ולית
1,את
0,סופא
1,התמצית
0,לן
0,והתניא
2,מי
0,כיון
1,מבקרין
1,אל
0,אילימא
0,דלא
0,מתותיה
0,כותאי
1,מקנה
1,המשמיעות
0,דניד
2,ימות
2,לה
0,מכי
0,האי
1,כפיקה
1,הראשון
0,ריפתא
1,ואם
0,מילי
2,על
0,ארישי
0,דידכו
1,המסוכן
1,דברי
1,היה
0,הכי
1,והירוק
1,אבוברועה
1,חן
0,ליה
0,רב
0,זיל
0,רב
1,משיסיקנו
2,ידעו
1,הדרך
1,חרבו
0,לית
2,לא
0,ביה
2,עבדו
0,דפליג
0,לטעמיה
1,והערים
0,צריכא
0,גשושאי
1,תרומה
2,לה
0,באורביי
2,ארבעה
2,עד
0,דרבא
0,אי
0,למימר
0,דכל
0,הא
1,אשר
2,כל
0,קבלה
0,תילתא
0,אי
1,את
0,קארי
1,תמחויים
1,מהררי
1,נחשת
0,דאיכא
2,על
0,דפרזלא
2,שני
1,כתובים
0,אינשי
1,הבית
2,על
0,מתני
0,מאיניש
0,אכיל
0,משכחת
2,משנה
1,גלוליכם
2,אתו
0,אלמא
1,תמורת
1,פטדה
1,את
1,לאמר
0,שנא
1,שאוכל
0,ליה
0,וקרי
1,מביא
1,והיה
1,אבל
1,כורים
0,הכי
1,כאשכרוע
0,גרמידי
0,ואיחרט
0,בריתא
0,דרביה
2,עד
1,הדבלה
1,אלהי
2,לא
1,הגורן
2,על
0,דחזיא
1,ואת
0,דמנח
1,חרש
0,אמרת
1,שר
0,דאמר
1,ר'
0,דמי
0,שולגא
0,ניגרי
1,עוד
1,המתגבר
2,משום
0,נימא
0,לנטפי
1,כאשר
0,בטביעות עינא
1,מפני
1,דינר
0,וסופא
1,הן
0,הכא
2,לא
2,כתב
0,דתקין
0,ליה
0,להו
0,אמינא
2,כי
0,לית
2,אלא
0,דקא
1,והיה
0,מטא
1,יצא
0,אתי
1,החדש
0,דאידלי
2,לי
1,ונתן
1,עולה
0,איתי
2,רבי
0,להני
1,אהבתי
0,מרישא
0,אדכורי
0,הכי
0,שנאצי
2,כאצבע
0,קא
2,ועוד
0,מיתי
1,כבדי
2,לא
1,איש
1,אשר
1,השפט
0,מתניתין
0,רבנן
0,בהו
2,חס
2,מנה
0,עתיר
1,למעלן
1,מלבי
0,בסודריה
2,בבשר
2,לאו
1,את
0,לן
1,בו
0,אמרתה
2,כל
0,זיל
0,אדרבא
1,אחריות
2,למה
1,אלופי
2,כי
1,וזאת
1,ליקבר
0,שנא
1,ישראל
0,כיון
2,איני
1,זה
0,שפיר
1,טהור
1,שמשו
1,השבועה
1,ובמפתה
1,העריות
1,אשר
0,משאי
0,מעיקרא
2,ואמר
2,לאו
1,ימיו
1,נזק
0,אי
0,ומפרקי
0,סבר
0,סבירא
0,ליה
1,העולין
0,נמי
1,שלא
0,איתמר
0,דאו
1,בכדו
1,יספג
1,מידן
2,בכדי
0,אטו
1,לישמעאלים
0,ליה
0,בר
0,צריכא
2,והוי
1,משחרב
1,תקבוץ
0,ליה
0,דאדעתא
1,וכלתו
1,את
2,ולד
2,אלפי
1,לכהן
0,רבנן
0,תלתה
0,הכא
2,מקרא
1,ואמך
1,אינו
1,ימי
2,ולא
2,או
0,הנהו
0,תפיש
2,תרים
1,מגדיאל
0,התם
1,את
2,ולא
0,דאוי
0,דרבא
0,קא
1,והנשאל
0,שכבא
1,אלהיכם
2,לא
1,ושמתם
2,בציר
1,לאדום
1,טפחים
2,וארבעה
1,הרי
0,דאמרת
2,לו
0,קטלינהו
2,או
0,סברא
1,נעשית
0,הוי
1,נר
1,מצופה
